,coef,p,t,condition,model,feature
360,-2.6423660347542097,7.697968943248738e-06,-4.475224524622197,voice_id,Rating_z_score ~ spectral_TH_duration,spectral_TH_duration
361,0.07509972323927419,2.3647941805625112e-152,26.645987238844942,voice_id,Rating_z_score ~ spectral_TH_intensity,spectral_TH_intensity
362,-4.9448711430975584e-05,7.342174373036889e-23,-9.86164667248821,voice_id,Rating_z_score ~ spectral_TH_cog,spectral_TH_cog
363,-0.00034485616663688484,1.5366346485454777e-144,-25.92626871318873,voice_id,Rating_z_score ~ spectral_TH_sdev,spectral_TH_sdev
364,0.1172886530493514,1.2422544369708485e-58,16.226038572243077,voice_id,Rating_z_score ~ spectral_TH_skew,spectral_TH_skew
365,0.01536321636307938,2.0371839555447283e-93,20.66995474410647,voice_id,Rating_z_score ~ spectral_TH_kurt,spectral_TH_kurt
366,-0.07795789356610482,0.0022002622493946028,-3.062389435648828,voice_id,Rating_z_score ~ spectral_DH_start,spectral_DH_start
367,4.994296292824297,2.803605213818808e-22,9.725219578913775,voice_id,Rating_z_score ~ spectral_DH_duration,spectral_DH_duration
368,-0.02312660266452987,3.6427648103192375e-86,-19.821161776582606,voice_id,Rating_z_score ~ spectral_DH_intensity,spectral_DH_intensity
369,6.744167985012926e-05,1.575513856945107e-11,6.7467925576122765,voice_id,Rating_z_score ~ spectral_DH_cog,spectral_DH_cog
370,9.528101808774823e-05,8.319046914702158e-18,8.607493902016724,voice_id,Rating_z_score ~ spectral_DH_sdev,spectral_DH_sdev
371,-0.03341610079427126,7.8881594189357175e-53,-15.367373368879369,voice_id,Rating_z_score ~ spectral_DH_skew,spectral_DH_skew
372,-0.0009529541543979955,2.4467676095728214e-75,-18.48641242622494,voice_id,Rating_z_score ~ spectral_DH_kurt,spectral_DH_kurt
373,0.001258872499267383,0.2183535299496311,1.230977553168951,voice_id,Rating_z_score ~ percent_creak,percent_creak
374,-0.4305690528539862,3.2074294433684023e-62,-16.80661846393094,voice_id,Rating_z_score ~ spectral_S_start,spectral_S_start
375,0.32612559469904023,3.848314272410778e-38,13.007454378754911,voice_id,Rating_z_score ~ spectral_Z_start,spectral_Z_start
376,-0.37345107109948816,3.3974239996483885e-24,-10.206085183694256,voice_id,Rating_z_score ~ spectral_F_start,spectral_F_start
377,0.008046854389715707,0.8203353585830497,0.22713051303648157,voice_id,Rating_z_score ~ spectral_V_start,spectral_V_start
378,0.045479822898892776,0.43400474196479655,0.7826243881531563,voice_id,Rating_z_score ~ spectral_JH_start,spectral_JH_start
379,-0.17100997995065587,6.479930620987068e-06,-4.534688190659252,voice_id,Rating_z_score ~ spectral_SH_start,spectral_SH_start
