,accuracy,n_features,kind,feature_name
175,0.8931122884976928,1,grand_raw,AW_sF2_mean_first
176,0.8931122884976928,1,grand_raw,AW_sF2_min_first
177,0.8931122884976928,1,grand_raw,AW_sF2_max_first
178,0.8931122884976928,1,grand_raw,AW_sF2_mean_third
179,0.8931122884976928,1,grand_raw,AW_sF2_min_third
180,0.8931122884976928,1,grand_raw,AW_sF2_max_third
181,0.8931122884976928,1,grand_raw,AW_sF3_mean_first
182,0.8931122884976928,1,grand_raw,AW_sF3_min_first
183,0.8931122884976928,1,grand_raw,AW_sF3_max_first
184,0.8931122884976928,1,grand_raw,AW_sF3_mean_third
185,0.8931122884976928,1,grand_raw,AW_sF3_min_third
186,0.8931122884976928,1,grand_raw,AW_sF3_max_third
187,0.8931122884976928,1,grand_raw,AW_sF4_mean_first
188,0.8931122884976928,1,grand_raw,AW_sF4_min_first
189,0.8931122884976928,1,grand_raw,AW_sF4_max_first
190,0.8931122884976928,1,grand_raw,AW_sF4_mean_third
191,0.8931122884976928,1,grand_raw,AW_sF4_min_third
192,0.8931122884976928,1,grand_raw,AW_sF4_max_third
193,0.9395658861733037,1,grand_raw,AY_sF1_mean_first
194,0.9395658861733037,1,grand_raw,AY_sF1_min_first
195,0.9395658861733037,1,grand_raw,AY_sF1_max_first
196,0.9395658861733037,1,grand_raw,AY_sF1_mean_third
197,0.9395658861733037,1,grand_raw,AY_sF1_min_third
198,0.9395658861733037,1,grand_raw,AY_sF1_max_third
199,0.9395658861733037,1,grand_raw,AY_sF2_mean_first
200,0.9395658861733037,1,grand_raw,AY_sF2_min_first
201,0.9395658861733037,1,grand_raw,AY_sF2_max_first
202,0.9395658861733037,1,grand_raw,AY_sF2_mean_third
203,0.9395658861733037,1,grand_raw,AY_sF2_min_third
204,0.9395658861733037,1,grand_raw,AY_sF2_max_third
205,0.9395658861733037,1,grand_raw,AY_sF3_mean_first
206,0.9395658861733037,1,grand_raw,AY_sF3_min_first
