Filename,Label,seg_Start,seg_End,H1c_mean,H1c_means001,H1c_means002,H1c_means003,H2c_mean,H2c_means001,H2c_means002,H2c_means003,H4c_mean,H4c_means001,H4c_means002,H4c_means003,A1c_mean,A1c_means001,A1c_means002,A1c_means003,A2c_mean,A2c_means001,A2c_means002,A2c_means003,A3c_mean,A3c_means001,A3c_means002,A3c_means003,H2Kc_mean,H2Kc_means001,H2Kc_means002,H2Kc_means003,H1H2c_mean,H1H2c_means001,H1H2c_means002,H1H2c_means003,H2H4c_mean,H2H4c_means001,H2H4c_means002,H2H4c_means003,H1A1c_mean,H1A1c_means001,H1A1c_means002,H1A1c_means003,H1A2c_mean,H1A2c_means001,H1A2c_means002,H1A2c_means003,H1A3c_mean,H1A3c_means001,H1A3c_means002,H1A3c_means003,H42Kc_mean,H42Kc_means001,H42Kc_means002,H42Kc_means003,H2KH5Kc_mean,H2KH5Kc_means001,H2KH5Kc_means002,H2KH5Kc_means003,CPP_mean,CPP_means001,CPP_means002,CPP_means003,Energy_mean,Energy_means001,Energy_means002,Energy_means003,HNR05_mean,HNR05_means001,HNR05_means002,HNR05_means003,HNR15_mean,HNR15_means001,HNR15_means002,HNR15_means003,HNR25_mean,HNR25_means001,HNR25_means002,HNR25_means003,HNR35_mean,HNR35_means001,HNR35_means002,HNR35_means003,SHR_mean,SHR_means001,SHR_means002,SHR_means003,H1u_mean,H1u_means001,H1u_means002,H1u_means003,H2u_mean,H2u_means001,H2u_means002,H2u_means003,H4u_mean,H4u_means001,H4u_means002,H4u_means003,A1u_mean,A1u_means001,A1u_means002,A1u_means003,A2u_mean,A2u_means001,A2u_means002,A2u_means003,A3u_mean,A3u_means001,A3u_means002,A3u_means003,H2Ku_mean,H2Ku_means001,H2Ku_means002,H2Ku_means003,H5Ku_mean,H5Ku_means001,H5Ku_means002,H5Ku_means003,H1H2u_mean,H1H2u_means001,H1H2u_means002,H1H2u_means003,H2H4u_mean,H2H4u_means001,H2H4u_means002,H2H4u_means003,H1A1u_mean,H1A1u_means001,H1A1u_means002,H1A1u_means003,H1A2u_mean,H1A2u_means001,H1A2u_means002,H1A2u_means003,H1A3u_mean,H1A3u_means001,H1A3u_means002,H1A3u_means003,H42Ku_mean,H42Ku_means001,H42Ku_means002,H42Ku_means003,H2KH5Ku_mean,H2KH5Ku_means001,H2KH5Ku_means002,H2KH5Ku_means003,strF0_mean,strF0_means001,strF0_means002,strF0_means003,sF0_mean,sF0_means001,sF0_means002,sF0_means003,pF0_mean,pF0_means001,pF0_means002,pF0_means003,shrF0_mean,shrF0_means001,shrF0_means002,shrF0_means003,oF0_mean,oF0_means001,oF0_means002,oF0_means003,sF1_mean,sF1_means001,sF1_means002,sF1_means003,sF2_mean,sF2_means001,sF2_means002,sF2_means003,sF3_mean,sF3_means001,sF3_means002,sF3_means003,sF4_mean,sF4_means001,sF4_means002,sF4_means003,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF4_mean,pF4_means001,pF4_means002,pF4_means003,oF1_mean,oF1_means001,oF1_means002,oF1_means003,oF2_mean,oF2_means001,oF2_means002,oF2_means003,oF3_mean,oF3_means001,oF3_means002,oF3_means003,oF4_mean,oF4_means001,oF4_means002,oF4_means003,sB1_mean,sB1_means001,sB1_means002,sB1_means003,sB2_mean,sB2_means001,sB2_means002,sB2_means003,sB3_mean,sB3_means001,sB3_means002,sB3_means003,sB4_mean,sB4_means001,sB4_means002,sB4_means003,pB1_mean,pB1_means001,pB1_means002,pB1_means003,pB2_mean,pB2_means001,pB2_means002,pB2_means003,pB3_mean,pB3_means001,pB3_means002,pB3_means003,pB4_mean,pB4_means001,pB4_means002,pB4_means003,oB1_mean,oB1_means001,oB1_means002,oB1_means003,oB2_mean,oB2_means001,oB2_means002,oB2_means003,oB3_mean,oB3_means001,oB3_means002,oB3_means003,oB4_mean,oB4_means001,oB4_means002,oB4_means003,epoch_mean,epoch_means001,epoch_means002,epoch_means003,soe_mean,soe_means001,soe_means002,soe_means003,
trixiekatya_underdog.mat,N,510.000,540.000,16.141,17.377,16.074,14.954,12.897,15.854,12.393,10.359,1.813,-7.400,2.268,10.716,-1.413,-11.462,-1.678,8.897,-1.671,-0.847,-0.546,-3.443,1.203,-3.114,2.447,4.472,5.090,2.850,6.494,6.149,3.244,1.522,3.681,4.595,11.084,23.254,10.125,-0.357,17.554,28.839,17.751,6.057,17.812,18.223,16.620,18.398,14.938,20.491,13.627,10.482,-3.277,-10.250,-4.226,4.567,22.043,17.935,22.823,25.533,22.495,23.132,22.098,22.196,1.850,1.947,1.826,1.764,11.198,12.611,7.766,12.773,16.997,15.110,13.217,22.189,19.647,17.633,16.159,24.706,24.564,21.787,21.248,30.228,0.439,0.168,0.648,0.552,17.663,18.101,17.633,17.244,20.376,19.295,20.204,21.600,4.368,5.684,4.478,2.961,15.590,10.838,14.815,21.033,3.458,10.271,3.896,-3.721,-4.141,-1.999,-3.730,-6.618,-10.992,-6.759,-10.500,-15.624,-16.954,-15.085,-16.328,-19.385,-2.713,-1.194,-2.571,-4.356,16.008,13.612,15.726,18.639,2.073,7.263,2.818,-3.790,14.205,7.830,13.737,20.965,21.804,20.099,21.362,23.862,15.361,12.443,14.978,18.585,6.366,5.902,7.492,5.857,117.912,115.320,118.858,119.747,118.253,116.115,119.308,119.455,NaN,NaN,NaN,NaN,116.544,111.111,119.103,119.647,NaN,NaN,NaN,NaN,262.786,309.687,235.998,237.989,1488.767,1456.823,1513.116,1497.009,2346.912,2302.305,2357.433,2383.535,4067.146,4018.707,4084.598,4099.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.880,218.977,30.965,26.575,203.296,84.266,301.172,229.586,113.269,189.375,76.937,66.836,252.847,187.100,253.189,316.846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.129,0.182,0.091,0.091,0.047,0.046,0.047,0.050,
trixiekatya_underdog.mat,D,540.000,580.000,12.617,14.608,13.039,10.210,9.293,10.703,9.571,7.618,8.174,10.401,8.433,5.685,9.235,10.669,9.535,7.514,-7.898,-7.296,-10.138,-6.336,1.469,3.956,1.928,-1.481,2.901,3.498,1.686,3.482,3.324,3.906,3.468,2.592,1.120,0.301,1.138,1.933,3.382,3.939,3.504,2.696,20.516,21.905,23.177,16.546,11.148,10.652,11.111,11.690,5.272,6.903,6.748,2.203,27.360,24.518,25.605,31.929,20.243,23.508,21.257,15.989,1.209,1.580,1.117,0.931,21.631,24.665,25.469,14.850,32.675,35.395,36.965,25.766,34.149,36.356,38.388,27.802,38.944,40.975,42.853,33.092,0.405,0.514,0.397,0.305,14.990,17.009,15.432,12.536,20.745,22.359,21.071,18.814,-0.438,1.782,-0.213,-2.890,20.742,22.356,21.069,18.812,-9.239,-8.050,-11.112,-8.624,-10.558,-8.058,-10.145,-13.470,-18.735,-19.147,-20.916,-16.212,-24.458,-21.020,-23.919,-28.447,-5.755,-5.349,-5.640,-6.278,21.182,20.576,21.284,21.704,-5.753,-5.347,-5.637,-6.276,24.229,25.059,26.544,21.160,25.548,25.067,25.577,26.005,18.298,20.929,20.703,13.322,3.783,3.477,2.049,5.763,117.075,119.390,115.630,116.094,117.926,118.767,115.715,119.232,NaN,NaN,NaN,NaN,174.066,119.412,179.264,223.040,NaN,NaN,NaN,NaN,235.272,237.512,229.735,238.126,1603.932,1502.069,1545.761,1773.567,2473.815,2387.203,2388.143,2651.765,4179.153,4036.110,4020.748,4488.663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.060,23.250,16.998,37.402,161.313,208.981,162.685,120.854,161.382,33.268,105.441,361.431,716.172,439.268,846.074,854.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.122,0.143,0.067,0.143,0.034,0.045,0.035,0.023,
trixiekatya_underdog.mat,ER,580.000,600.000,10.494,9.251,10.145,11.977,6.266,6.031,5.698,6.878,7.502,5.514,7.379,9.606,3.578,5.754,4.228,0.928,2.167,0.871,2.848,3.011,-2.182,-2.623,-2.065,-1.839,6.878,5.797,6.873,7.946,4.228,3.220,4.447,5.099,-1.236,0.516,-1.681,-2.728,6.917,3.497,5.917,11.049,8.327,8.379,7.297,8.967,12.677,11.873,12.210,13.816,0.625,-0.283,0.506,1.661,35.402,34.804,35.406,35.965,15.551,14.582,15.208,16.742,0.911,0.881,0.914,0.934,7.411,8.643,6.260,6.945,16.549,17.641,15.054,16.451,18.857,19.620,17.394,19.067,24.123,24.820,22.730,24.351,0.337,0.353,0.701,0.000,12.566,11.486,12.261,13.858,17.576,17.651,17.496,17.549,0.607,-2.640,0.082,4.232,16.718,17.649,17.175,15.440,1.020,-1.842,1.344,3.663,-15.471,-14.811,-15.160,-16.359,-10.740,-10.779,-10.131,-11.130,-28.524,-29.007,-28.533,-28.019,-5.010,-6.165,-5.235,-3.691,16.969,20.291,17.414,13.317,-4.151,-6.163,-4.914,-1.582,11.546,13.327,10.917,10.195,28.037,26.297,27.421,30.217,11.347,8.138,10.213,15.362,15.277,12.333,16.083,17.689,123.685,124.740,125.226,121.582,120.144,120.762,120.231,119.497,NaN,NaN,NaN,NaN,151.935,198.530,125.574,121.589,NaN,NaN,NaN,NaN,295.928,264.925,293.864,328.472,1630.467,1719.494,1613.681,1554.207,2887.893,2709.579,2923.329,3039.767,4224.629,4315.908,4153.614,4177.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.056,59.828,93.107,118.347,141.389,151.499,177.513,106.545,471.434,476.795,548.019,415.992,636.444,962.218,507.161,396.337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.125,0.143,0.125,0.039,0.032,0.032,0.046,
trixiekatya_underdog.mat,D,600.000,650.000,11.297,13.607,10.495,9.676,3.985,8.175,2.521,1.069,9.716,9.876,9.657,9.576,-1.999,-3.414,-1.356,-1.158,1.100,2.974,1.907,-1.504,-3.730,-3.012,-4.789,-3.586,7.871,8.885,7.879,6.826,7.311,5.432,7.973,8.606,-5.730,-1.701,-7.136,-8.506,13.296,17.021,11.851,10.833,10.196,10.634,8.588,11.179,15.026,16.620,15.284,13.262,1.845,0.990,1.778,2.750,37.538,36.672,38.921,37.204,17.392,18.388,17.726,16.087,0.884,0.746,0.523,1.331,16.150,14.399,20.895,13.753,24.795,23.744,28.973,22.199,27.396,25.729,30.715,26.176,31.904,30.214,34.768,31.119,0.368,0.000,0.776,0.359,13.184,15.118,12.501,11.836,14.028,16.454,12.908,12.561,4.501,7.460,3.374,2.509,12.187,12.726,11.668,12.091,2.524,6.069,2.167,-0.732,-22.000,-20.502,-24.903,-21.053,-16.029,-12.974,-17.482,-17.847,-29.668,-27.786,-31.042,-30.378,-0.843,-1.336,-0.407,-0.725,9.527,8.994,9.534,10.052,0.998,2.392,0.833,-0.254,10.661,9.049,10.335,12.568,35.185,35.620,37.404,32.889,20.530,20.434,20.857,20.356,14.564,16.413,14.302,12.935,122.284,117.647,117.700,130.980,124.272,117.637,123.174,131.958,NaN,NaN,NaN,NaN,121.957,118.564,115.869,130.477,NaN,NaN,NaN,NaN,278.969,287.073,236.407,307.835,1511.625,1537.547,1534.977,1464.044,2847.137,3080.132,2819.959,2657.253,4124.079,4165.167,4176.685,4031.841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.103,125.313,69.692,119.733,112.009,71.047,114.749,150.052,838.719,604.535,1326.204,615.415,733.843,683.059,718.786,783.974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.111,0.118,0.111,0.031,0.038,0.020,0.034,
trixiekatya_underdog.mat,AO,650.000,804.970,15.038,15.440,14.404,15.242,12.844,12.326,13.089,13.140,4.167,7.127,3.520,1.818,-4.332,-3.104,-4.684,-5.189,-3.422,-2.019,-4.930,-3.378,-4.261,-4.679,-4.118,-4.014,-0.425,2.133,0.966,-4.248,2.194,3.114,1.315,2.102,8.677,5.199,9.569,11.322,19.369,18.544,19.088,20.431,18.460,17.460,19.334,18.621,19.299,20.120,18.523,19.256,4.592,4.994,2.554,6.066,13.245,22.403,8.901,8.274,25.342,23.144,27.916,25.087,4.457,4.124,5.844,3.466,24.312,14.618,31.022,27.456,21.951,15.126,25.777,24.977,27.547,20.996,30.915,30.785,32.176,26.262,34.465,35.850,0.082,0.132,0.000,0.111,15.655,16.313,14.827,15.790,15.693,16.685,14.859,15.501,14.719,16.068,12.631,15.382,21.706,19.830,23.998,21.430,15.821,11.694,19.063,16.865,-3.875,-7.610,-3.281,-0.716,-9.128,-11.302,-9.232,-6.777,-13.670,-20.271,-7.936,-12.522,-0.038,-0.372,-0.032,0.289,0.974,0.617,2.228,0.119,-6.051,-3.516,-9.171,-5.640,-0.166,4.619,-4.236,-1.075,19.530,23.924,18.108,16.506,23.847,27.371,21.863,22.159,4.432,9.779,0.587,2.810,126.190,126.212,122.931,129.322,125.883,126.194,123.334,128.040,NaN,NaN,NaN,NaN,126.095,127.429,122.395,128.340,NaN,NaN,NaN,NaN,585.466,539.737,662.989,557.464,1173.126,1248.110,1076.704,1190.010,2185.150,2266.866,2225.806,2063.222,4028.831,4414.046,3994.460,3680.231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.026,142.663,100.009,125.789,102.855,151.262,89.416,67.226,309.658,587.073,207.908,129.711,467.895,351.223,593.935,459.486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.128,0.132,0.115,0.132,0.043,0.047,0.038,0.043,
trixiekatya_underdog.mat,G,804.970,855.166,7.893,12.674,6.426,4.381,2.973,7.865,1.076,-0.283,0.479,2.338,0.305,-1.238,-4.099,-8.777,-2.762,-0.650,-11.697,-6.065,-12.789,-16.415,-11.662,-8.815,-13.379,-13.029,-8.727,-6.352,-8.321,-11.482,4.921,4.808,5.349,4.665,2.494,5.527,0.772,0.955,11.992,21.450,9.188,5.031,19.591,18.738,19.215,20.796,19.556,21.488,19.805,17.410,9.206,8.690,8.625,10.243,21.767,20.240,22.723,22.459,16.942,19.142,15.911,15.650,0.394,0.587,0.174,0.387,17.912,15.705,20.404,17.974,24.947,20.618,27.107,27.444,31.209,27.217,34.459,32.426,37.491,33.825,40.491,38.601,0.420,0.196,0.588,0.509,9.964,13.954,8.965,6.831,11.972,13.454,10.954,11.358,-2.789,7.570,-7.255,-9.265,10.929,11.190,10.084,11.356,-7.146,3.533,-10.194,-15.171,-19.083,-10.789,-24.315,-22.853,-21.261,-12.358,-25.957,-26.095,-30.494,-26.591,-31.044,-33.941,-2.007,0.501,-1.989,-4.527,14.760,5.884,18.209,20.623,-0.965,2.765,-1.119,-4.524,17.111,10.421,19.159,22.002,29.047,24.743,33.280,29.684,18.473,19.928,18.702,16.830,10.121,14.608,10.548,5.239,124.487,128.296,124.619,120.648,127.336,128.108,125.774,127.844,NaN,NaN,NaN,NaN,125.269,127.059,127.008,122.036,NaN,NaN,NaN,NaN,261.125,292.399,240.470,247.028,1355.936,1290.542,1143.596,1601.326,2124.183,2148.770,2055.544,2162.359,3882.754,3890.244,3844.495,3910.421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.608,134.920,27.663,45.641,317.371,91.200,447.236,431.465,637.864,673.195,620.212,624.977,469.052,337.802,589.555,495.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.111,0.118,0.111,0.018,0.022,0.016,0.015,
trixiekatya_underdog.mat,IH,855.166,889.756,12.516,7.800,13.067,16.799,5.976,1.274,5.843,10.786,9.509,3.693,10.574,14.461,1.085,0.793,1.715,0.847,-2.515,-5.739,-1.465,-0.110,-5.645,-10.237,-5.817,-0.940,-2.644,-7.074,-2.716,1.837,6.540,6.526,7.224,6.013,-3.533,-2.419,-4.731,-3.675,11.431,7.007,11.352,15.953,15.031,13.539,14.532,16.910,18.161,18.037,18.884,17.739,12.153,10.766,13.290,12.625,26.826,25.579,26.829,28.014,19.376,15.757,19.241,23.122,1.590,1.005,1.796,2.009,14.035,9.691,13.093,19.170,24.509,19.462,23.930,30.056,25.467,21.970,24.660,29.643,31.325,28.881,30.501,34.458,0.824,0.803,0.859,0.817,14.518,10.079,15.115,18.486,17.127,13.550,17.354,20.526,3.310,-4.295,4.102,10.283,15.576,13.543,16.265,17.040,-2.554,-7.231,-1.741,1.488,-4.844,-11.252,-3.777,0.718,-8.759,-14.396,-7.358,-4.218,-29.471,-32.653,-29.545,-26.177,-2.609,-3.470,-2.239,-2.040,13.817,17.845,13.252,10.243,-1.058,-3.464,-1.151,1.445,17.072,17.310,16.856,16.997,19.362,21.331,18.892,17.767,12.068,10.101,11.460,14.501,17.250,11.406,18.696,21.925,130.622,132.295,131.049,128.577,131.286,131.083,131.709,131.152,NaN,NaN,NaN,NaN,132.637,132.921,132.073,132.765,NaN,NaN,NaN,NaN,301.178,278.853,318.036,309.995,1728.939,1767.680,1758.572,1667.055,2206.906,2169.310,2210.052,2241.976,3908.365,3942.061,3901.068,3880.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.312,105.587,153.264,164.807,221.731,273.946,225.296,167.209,145.620,182.069,152.537,103.112,247.405,285.108,197.227,250.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.139,0.154,0.083,0.154,0.051,0.039,0.063,0.058,
trixiekatya_underdog.mat,N,889.756,912.956,16.263,17.401,16.432,15.118,10.359,11.488,10.335,9.392,13.876,15.258,14.420,12.201,5.696,2.746,5.973,8.078,-1.357,-0.018,-1.184,-2.683,2.074,2.095,2.501,1.701,6.263,5.725,6.350,6.728,5.904,5.913,6.097,5.726,-3.516,-3.770,-4.085,-2.809,10.567,14.655,10.459,7.040,17.621,17.419,17.616,17.800,14.189,15.306,13.931,13.417,7.613,9.533,8.070,5.473,29.659,29.968,29.924,29.217,19.900,21.969,19.574,18.352,2.008,2.092,1.987,1.954,12.948,15.116,11.147,12.567,22.107,24.691,20.108,21.512,22.377,24.484,20.338,22.218,28.779,30.423,27.207,28.631,0.699,0.735,0.702,0.658,18.331,19.112,18.467,17.527,20.959,21.272,20.912,20.730,7.508,10.922,8.161,3.951,19.758,18.487,20.017,20.668,-0.595,1.767,-0.496,-2.761,-2.722,0.927,-2.143,-6.434,-8.007,-4.180,-7.774,-11.527,-23.396,-24.243,-23.574,-22.489,-2.628,-2.160,-2.445,-3.203,13.452,10.350,12.751,16.779,-1.427,0.625,-1.550,-3.141,18.926,17.345,18.963,20.289,21.054,18.185,20.610,23.961,15.515,15.103,15.935,15.478,19.258,21.693,20.016,16.481,126.864,122.823,126.747,130.534,130.101,128.871,129.120,132.000,NaN,NaN,NaN,NaN,128.619,129.889,125.198,130.386,NaN,NaN,NaN,NaN,253.620,263.547,241.567,254.887,1511.683,1599.960,1508.592,1439.074,2274.764,2254.085,2279.873,2288.064,3942.186,3893.644,3940.167,3985.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.985,117.812,40.505,34.037,198.909,170.722,279.212,145.800,142.508,72.410,97.775,242.637,311.320,322.475,293.247,322.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.167,0.250,0.222,0.222,0.048,0.049,0.045,0.047,
trixiekatya_underdog.mat,AH,912.956,950.000,16.579,14.889,16.693,18.153,11.328,9.214,10.888,13.868,14.584,11.742,15.438,16.576,5.104,8.722,7.345,-0.724,-0.630,-1.644,0.763,-0.979,1.849,0.834,1.796,2.930,12.216,9.455,13.587,13.605,5.251,5.675,5.805,4.285,-3.256,-2.528,-4.550,-2.708,11.475,6.168,9.348,18.877,17.208,16.534,15.930,19.132,14.729,14.055,14.897,15.223,2.369,2.288,1.851,2.971,31.136,30.294,32.593,30.540,21.052,18.934,20.320,23.903,2.998,2.488,3.145,3.366,19.518,14.313,17.684,26.574,24.690,22.314,22.640,29.114,27.246,24.023,25.268,32.415,32.945,29.712,31.206,37.874,0.742,0.678,0.759,0.789,18.653,17.379,18.771,19.809,22.521,21.501,22.874,23.196,8.989,3.290,9.508,14.159,19.944,21.498,22.021,16.338,3.113,-0.796,4.198,5.957,-8.442,-9.040,-7.874,-8.386,-9.145,-11.038,-7.100,-9.282,-18.920,-20.839,-19.006,-16.935,-3.867,-4.122,-4.103,-3.387,13.532,18.211,13.366,9.037,-1.290,-4.119,-3.249,3.471,15.540,18.175,14.574,13.852,27.095,26.420,26.645,28.195,18.134,14.328,16.608,23.441,11.069,11.772,10.681,10.738,131.376,131.675,130.154,132.207,131.696,132.117,131.683,131.296,NaN,NaN,NaN,NaN,132.415,132.765,132.409,132.127,NaN,NaN,NaN,NaN,313.659,277.373,314.418,349.266,1245.983,1392.347,1270.585,1076.147,2308.851,2264.550,2307.782,2355.155,4018.147,3969.129,3997.059,4087.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159.445,82.642,177.778,218.603,195.678,168.994,237.151,181.545,422.478,322.258,414.944,529.181,277.798,318.087,272.169,242.841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.132,0.154,0.143,0.077,0.057,0.053,0.060,0.059,
trixiekatya_underdog.mat,W,950.000,1040.000,16.628,17.663,14.252,17.899,12.128,13.600,8.190,14.417,9.739,13.887,8.543,6.806,-0.101,-3.692,5.274,-1.695,-6.158,-4.993,-7.580,-5.908,2.324,2.953,5.809,-1.702,11.437,12.276,16.478,5.724,4.499,4.063,6.061,3.482,2.390,-0.287,-0.353,7.611,16.728,21.355,8.977,19.595,22.786,22.657,21.832,23.807,14.303,14.710,8.442,19.601,-1.698,1.611,-7.935,1.083,35.622,32.807,43.667,30.735,23.518,26.641,21.299,22.502,2.996,2.492,2.034,4.430,20.151,22.348,20.533,17.314,27.315,29.137,31.239,21.496,36.028,38.140,39.313,30.599,41.555,44.710,43.639,36.283,0.640,0.808,0.766,0.334,18.486,19.344,17.013,19.057,20.577,22.364,19.316,20.031,11.707,14.094,3.760,17.029,18.018,14.487,18.899,20.714,4.817,5.579,-0.106,8.880,-15.416,-14.632,-20.154,-11.720,-18.209,-17.430,-21.486,-15.888,-24.186,-20.531,-27.190,-25.011,-2.091,-3.020,-2.302,-0.974,8.870,8.270,15.555,3.002,0.468,4.857,-1.886,-1.657,13.669,13.765,17.119,10.177,33.902,33.976,37.168,30.777,29.916,31.523,25.246,32.917,5.815,4.501,4.481,8.405,133.918,130.905,134.572,136.233,134.966,130.252,136.153,138.460,NaN,NaN,NaN,NaN,134.388,131.105,134.306,137.704,NaN,NaN,NaN,NaN,366.204,306.665,292.075,497.444,945.729,850.199,830.435,1152.525,2370.045,2442.599,2362.133,2304.010,4223.323,4099.367,4133.160,4437.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.543,144.220,85.877,105.391,188.462,234.739,229.173,103.008,580.421,686.655,829.317,230.446,472.583,400.964,783.432,245.426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.132,0.129,0.129,0.129,0.055,0.054,0.048,0.062,
