,accuracy,n_features,kind,feature_name
347,0.8345240129892326,1,cluster_2,AA_sF1_max
348,0.9231584344556486,1,cluster_3,AA_sF1_max
349,0.8935566569817125,1,cluster_4,AA_sF1_max
350,0.834626559562468,1,cluster_0,AE_sF1_max
351,0.8340796445052128,1,cluster_1,AE_sF1_max
352,0.9099299265082892,1,cluster_2,AE_sF1_max
353,0.9234660741753546,1,cluster_3,AE_sF1_max
354,0.9397026149376175,1,cluster_4,AE_sF1_max
355,0.9704324047171423,1,cluster_0,AH_sF1_max
356,0.8944453939497522,1,cluster_1,AH_sF1_max
357,0.9847547427790121,1,cluster_2,AH_sF1_max
358,0.9381644163390873,1,cluster_3,AH_sF1_max
359,0.9545035036745856,1,cluster_4,AH_sF1_max
360,0.8180823790804991,1,cluster_0,AO_sF1_max
361,0.7435310203384037,1,cluster_1,AO_sF1_max
362,0.8490172620064946,1,cluster_2,AO_sF1_max
363,0.8780721244231755,1,cluster_3,AO_sF1_max
364,0.9083575457186805,1,cluster_4,AO_sF1_max
365,0.8185267475645189,1,cluster_0,AX_sF1_max
366,0.7587079131772346,1,cluster_1,AX_sF1_max
367,0.8484019825670825,1,cluster_2,AX_sF1_max
368,0.8769099299265083,1,cluster_3,AX_sF1_max
369,0.8782088531874893,1,cluster_4,AX_sF1_max
370,0.8943428473765168,1,cluster_0,EH_sF1_max
371,0.771936421124594,1,cluster_1,EH_sF1_max
372,0.880088873696804,1,cluster_2,EH_sF1_max
373,0.8773542984105281,1,cluster_3,EH_sF1_max
374,0.9233635276021193,1,cluster_4,EH_sF1_max
375,0.9694069389847889,1,cluster_0,IH_sF1_max
376,0.9546060502478209,1,cluster_1,IH_sF1_max
377,0.9707058622457699,1,cluster_2,IH_sF1_max
378,0.953170398222526,1,cluster_3,IH_sF1_max
379,1.0,1,cluster_4,IH_sF1_max
380,0.9240471714236883,1,cluster_0,IY_sF1_max
381,0.8784823107161169,1,cluster_1,IY_sF1_max
382,0.9251751837292771,1,cluster_2,IY_sF1_max
383,0.9389164245428132,1,cluster_3,IY_sF1_max
384,0.9092121004956417,1,cluster_4,IY_sF1_max
385,0.8041018629294138,1,cluster_0,UH_sF1_max
386,0.743018287472227,1,cluster_1,UH_sF1_max
387,0.8037258588275509,1,cluster_2,UH_sF1_max
388,0.8468637839685523,1,cluster_3,UH_sF1_max
389,0.8780721244231755,1,cluster_4,UH_sF1_max
390,0.8641257904631687,1,cluster_0,UW_sF1_max
391,0.7571355323876261,1,cluster_1,UW_sF1_max
392,0.9095197402153478,1,cluster_2,UW_sF1_max
393,0.8617672192787558,1,cluster_3,UW_sF1_max
394,0.9244231755255512,1,cluster_4,UW_sF1_max
395,0.8190736626217741,1,cluster_0,AA_sF2_mean
396,0.7586053666039994,1,cluster_1,AA_sF2_mean
397,0.8345240129892326,1,cluster_2,AA_sF2_mean
398,0.9231584344556486,1,cluster_3,AA_sF2_mean
