,feature,importance_cluster_0
122,AY_sF2_min_first,0.0022574890680685748
123,UW_sF1_min,0.002227047474336796
124,IY_sF1_mean,0.0022218271516115467
125,UW_sF3_min,0.0022016687291502557
126,OW_sF2_min_third,0.0021320332397802588
127,AH_sF1_mean_dist,0.002113144569992432
128,AH_sF3_mean,0.002107921315660875
129,spectral_S_skew,0.002095218714081647
130,EY_sF1_mean_third,0.0020950000703361528
131,AA_sF2_max,0.002072106729376588
132,AA_sF3_min,0.002050315646710666
133,IH_sF1_min,0.002034674539232633
134,IY_sF2_mean_dist,0.002011450323867054
135,spectral_Z_sdev,0.0020080340617188563
136,EY_sF2_min_third,0.0019952503857616757
137,spectral_DH_duration,0.0019942061799973253
138,AA_sF4_mean,0.0019891871066521774
139,L_avg_dur,0.001986163485991351
140,AH_sF3_mean_dist,0.0019077987815655398
141,IY_sF2_mean,0.0019064648814859717
142,AY_sF4_min_third,0.001881537797238164
143,AE_sF1_mean_dist,0.0018666664915681075
144,UW_sF4_min,0.0018390906476585703
145,spectral_TH_cog,0.001775935351016621
146,OW_sF2_min_first,0.0017362987232650909
147,spectral_S_sdev,0.001736083691530908
148,AE_avg_dur,0.001711297374117814
149,spectral_F_skew,0.0017023454776039868
150,AW_sF1_mean_third,0.0017002294957079644
151,W_avg_dur,0.001663301035939851
152,AA_sF1_max,0.001656538669953963
153,OW_sF2_max_third,0.0016499303568735782
154,EY_sF2_min_first,0.0016491719677339345
155,EY_sF1_mean_first,0.0016433574595493103
156,AX_sF2_mean_dist,0.0016405893965004289
157,EY_sF1_max_third,0.0016333553725832689
158,G_avg_dur,0.001618270257486064
159,OW_sF3_mean_first,0.0016104466154210615
160,OW_sF2_mean_first,0.0015936730801652057
161,UW_sF4_mean_dist,0.0015637088572077803
162,IY_avg_dur,0.001558829824826232
163,AA_sF2_mean,0.0015542031880737225
164,AA_sF4_min,0.0015490056105709818
165,spectral_F_intensity,0.0015489983518228378
166,AX_sF3_min,0.0015332961310052366
167,AA_sF4_mean_dist,0.0015163782700506221
168,spectral_TH_skew,0.0015159604215808924
169,IY_sF2_min,0.0015021931562170905
170,IY_sF1_max,0.0015020824139976975
171,spectral_JH_skew,0.0015018970185813351
172,spectral_SH_intensity,0.0014976228372168335
173,AE_sF2_max,0.0014951464551574802
174,EH_sF3_max,0.001473458642751034
175,AW_sF1_max_first,0.0014664303068354346
176,AE_sF1_min,0.0014398794986029962
177,AA_sF2_min,0.0014367079323396512
178,OW_sF1_mean_first,0.0014314386130745605
179,spectral_TH_duration,0.001423709269958393
180,vowel_avg_dur,0.0014218898413495761
181,UW_sF4_max,0.0013951617919131243
182,EL_avg_dur,0.0013936488108629767
183,AX_sF3_mean_dist,0.0013659725458020659
184,spectral_F_kurt,0.0013608668573646128
185,UW_sF1_mean_dist,0.0013377980211603173
186,UW_sF1_max,0.001333337194924326
187,AE_sF2_mean_dist,0.0013275656206532605
188,spectral_S_cog,0.001318533208081369
189,EY_sF2_mean_first,0.0013137341474387034
190,IH_avg_dur,0.0013102289531745043
191,AE_sF4_mean,0.001308202375241403
192,UW_sF4_mean,0.001298150787903245
193,AE_sF4_min,0.0012691705518316407
194,spectral_S_duration,0.0012420958210532867
195,AO_sF4_max,0.001234667532488299
196,AE_sF4_max,0.0012300201669377885
197,AE_sF1_max,0.001220493973049788
198,EY_sF1_max_first,0.0011876970606418253
199,EH_sF3_mean_dist,0.00118151142582781
200,AA_sF3_max,0.00116122379581324
201,spectral_V_sdev,0.0011259707672447218
202,AA_sF3_mean,0.00111885702700818
203,OW_sF3_max_third,0.0011174477351198198
204,AW_sF1_min_third,0.0011068708395416196
205,spectral_Z_intensity,0.0010986887720045781
206,spectral_F_sdev,0.001089657236355844
207,AE_sF4_mean_dist,0.0010541457752328794
208,AW_sF1_mean_first,0.0010453217575582565
209,AE_sF3_mean_dist,0.0010377481842215432
210,spectral_V_intensity,0.0010363561405541597
211,AX_avg_dur,0.001028202995826843
212,spectral_S_kurt,0.0010278558880608985
213,OW_sF3_mean_third,0.0010274218606392469
214,NG_avg_dur,0.0010103305163531755
215,M_avg_dur,0.0010068630926538733
216,AE_sF2_mean,0.0010057775581988845
217,HH_avg_dur,0.0009758828911423359
218,AY_sF4_mean_first,0.0009750224782700436
219,AE_sF3_mean,0.0009677655310094988
220,AE_sF2_min,0.0009572510699936245
221,spectral_Z_duration,0.0009557558517891568
222,OW_sF1_min_third,0.0009554758611177296
223,UW_sF1_mean,0.0009363604563155418
224,AW_sF3_min_third,0.0009281324705561588
225,AA_sF1_mean_dist,0.0009206690909075595
226,AY_sF4_mean_third,0.0008825106978985843
227,AW_sF1_min_first,0.0008805235758174933
228,AA_sF3_mean_dist,0.0008381254068132924
229,EY_sF2_mean_third,0.0008328940965620604
230,EY_sF1_min_third,0.0008269219148316928
231,OW_sF2_mean_third,0.0007857556981737997
232,EY_sF4_max_first,0.0007825041065411053
233,spectral_V_cog,0.0007711142013670974
234,percent_creak,0.0007619873550389137
235,OW_sF1_mean_third,0.0007403729624565264
236,spectral_SH_sdev,0.000723079341891318
237,spectral_V_kurt,0.0007189680164372243
238,AE_sF3_min,0.0007188436819937205
239,OW_sF2_max_first,0.0007163453298958013
240,AW_sF3_mean_first,0.0007054186584335854
241,AW_sF3_max_first,0.0006786403918000128
242,AW_sF1_max_third,0.0006706396595368729
243,OW_sF3_max_first,0.0006701212826564874
244,AW_sF3_mean_third,0.000660857860310545
245,EY_sF4_min_third,0.0006602802913690171
246,AW_sF4_max_third,0.0006348398479913071
247,AA_sF2_mean_dist,0.0006302652763096198
248,AA_sF1_mean,0.0006281593603751024
249,spectral_Z_kurt,0.000624152060984271
250,AW_sF3_min_first,0.0006238284720356199
251,EY_sF3_mean_first,0.000620385346139954
252,AO_sF2_mean,0.0006113242916744976
253,AO_sF3_mean_dist,0.0005969204891222317
254,OW_sF3_min_first,0.0005965887248573118
255,EY_sF4_mean_third,0.0005807497946225638
256,AW_sF2_min_third,0.0005792127868174358
257,AE_sF3_max,0.0005648302022222755
258,Y_avg_dur,0.0005639529556626108
259,spectral_F_duration,0.0005623151485785516
260,AO_sF3_min,0.0005550973126704836
261,AA_sF1_min,0.0005504958047186512
262,AO_avg_dur,0.0005475134203092182
263,spectral_JH_cog,0.0005384691363212815
264,spectral_TH_intensity,0.0005328244708003202
265,EY_sF4_max_third,0.0005225983752603542
266,AO_sF1_min,0.0005216627091941502
267,AO_sF1_max,0.0005150519481641001
268,AW_sF2_min_first,0.0005134142657504931
269,EY_sF2_max_third,0.0005123384834678496
270,AO_sF4_min,0.0004994434287536649
271,spectral_JH_sdev,0.0004974316622944603
272,spectral_JH_kurt,0.0004955641452804605
273,EY_sF1_min_first,0.0004946606944938374
274,AO_sF3_mean,0.000474846827785557
275,AO_sF4_mean,0.0004726204873669058
276,AO_sF2_min,0.00046877485092100183
277,UH_sF1_mean_dist,0.00044693360774777355
278,spectral_SH_skew,0.000446194613182
279,EY_sF3_max_third,0.0004346855537278499
280,AW_sF2_max_first,0.0004344312819369456
281,AW_sF4_mean_third,0.0004333019805038625
282,UH_sF3_mean,0.00043293164414554567
283,spectral_V_duration,0.0004197235110862329
284,AX_sF4_mean_dist,0.00041749149919065233
285,AO_sF4_mean_dist,0.000408177488677755
286,AO_sF3_max,0.00040753908866340214
287,AO_sF2_max,0.00039820630005594896
288,AW_sF4_mean_first,0.00038178685685940895
289,B_avg_dur,0.00036501270779978656
290,AO_sF1_mean_dist,0.000337199145162582
291,AX_sF3_max,0.00033167364236294907
292,OW_sF3_min_third,0.00031793038255986856
293,OW_avg_dur,0.00031617694813619303
294,AX_sF4_min,0.00031197691912664897
295,UH_sF3_max,0.00030503108183629825
296,EY_sF4_mean_first,0.00027566973671995667
297,EY_sF3_min_first,0.00027410367033277506
298,AO_sF2_mean_dist,0.00026160000791418836
299,EY_sF3_mean_third,0.0002527158514354827
300,spectral_SH_cog,0.000250930049443919
301,AO_sF1_mean,0.00023994506219112232
302,EY_sF3_max_first,0.00022806818315389575
303,AX_sF4_max,0.0002251865317736678
304,EY_sF2_max_first,0.0002152486072674028
305,AW_sF2_mean_third,0.00020155576675465469
306,AX_sF1_max,0.0001906329448703209
307,UH_sF4_mean_dist,0.00018831724589048695
308,UH_sF4_mean,0.00018454065283371267
309,AW_sF4_max_first,0.00018185832739512885
310,UH_sF2_min,0.00017743967825184037
311,spectral_JH_intensity,0.00016629219539514013
312,AX_sF1_mean,0.00016568572928645625
313,spectral_JH_duration,0.00016342692512948345
314,AX_sF1_min,0.00015958185889829605
315,AW_sF4_min_third,0.0001541464993929597
316,UH_sF3_mean_dist,0.00015099842093256979
317,UH_sF1_min,0.00015026292931167695
318,AX_sF2_mean,0.00014923474629954458
319,AW_sF2_mean_first,0.00013813362368277827
320,AX_sF3_mean,0.00012798021864643015
321,AX_sF4_mean,0.00012403889189653705
322,UH_sF2_max,0.00012111127866401406
323,AX_sF1_mean_dist,0.00011948581200704157
324,AX_sF2_min,0.00011383398834678452
325,AW_sF2_max_third,0.00011020348323154219
326,EY_sF4_min_first,0.00010790159139622923
327,AW_sF4_min_first,8.06012338640336e-05
328,UH_sF2_mean,7.753024955076829e-05
329,OY_sF1_min_first,7.545491346885805e-05
330,OY_sF3_max_third,6.639999731155125e-05
331,OY_sF2_mean_first,6.550673865980748e-05
332,UH_sF1_mean,6.346653895052416e-05
333,OY_sF4_max_third,6.183094512454763e-05
334,AW_avg_dur,6.090004567339234e-05
335,UH_sF3_min,5.779159591537572e-05
336,UH_sF2_mean_dist,5.470097960786417e-05
337,EY_sF3_min_third,5.458303503936337e-05
338,AX_sF2_max,4.191642151914583e-05
339,AR_avg_dur,0.0
340,CH_avg_dur,0.0
341,H_avg_dur,0.0
342,OY_avg_dur,0.0
343,UH_avg_dur,0.0
344,ZH_avg_dur,0.0
345,UH_sF1_max,0.0
346,UH_sF4_min,0.0
347,UH_sF4_max,0.0
348,OY_sF1_mean_first,0.0
349,OY_sF1_max_first,0.0
350,OY_sF1_mean_third,0.0
351,OY_sF1_min_third,0.0
352,OY_sF1_max_third,0.0
353,OY_sF2_min_first,0.0
354,OY_sF2_max_first,0.0
355,OY_sF2_mean_third,0.0
356,OY_sF2_min_third,0.0
357,OY_sF2_max_third,0.0
358,OY_sF3_mean_first,0.0
359,OY_sF3_min_first,0.0
360,OY_sF3_max_first,0.0
361,OY_sF3_mean_third,0.0
362,OY_sF3_min_third,0.0
363,OY_sF4_mean_first,0.0
364,OY_sF4_min_first,0.0
365,OY_sF4_max_first,0.0
366,OY_sF4_mean_third,0.0
367,OY_sF4_min_third,0.0
368,spectral_SH_duration,0.0
369,spectral_SH_kurt,0.0
370,rando,0.0
371,rando_baseline_z_score,0.0
