,feature,importance_cluster_1
228,AY_sF3_min_third,0.00067309355189457
229,OW_sF4_mean_third,0.0006667147115944737
230,EH_sF2_mean_dist,0.0006653726884410086
231,AX_avg_dur,0.0006650990408260617
232,OW_sF2_max_third,0.0006599245418761051
233,AY_sF3_min_first,0.0006591541658344461
234,EH_sF1_mean_dist,0.000655385326203055
235,AX_sF1_min,0.0006540294981114111
236,spectral_JH_kurt,0.0006440362058293206
237,EH_sF4_max,0.0006439193579105115
238,AA_sF3_min,0.0006433214822991416
239,OW_sF4_min_third,0.0006375988823926023
240,OW_sF4_min_first,0.0006359194988940088
241,spectral_F_intensity,0.000634224118773526
242,AX_sF1_max,0.0006227043131829405
243,EH_sF1_mean,0.0006106552701003557
244,AO_sF1_max,0.0006065651667817934
245,UW_sF4_mean,0.0006065428937978459
246,spectral_V_duration,0.0006026855602696175
247,UW_sF1_mean_dist,0.0005931385607104033
248,UH_avg_dur,0.00058760517387081
249,AW_sF1_mean_first,0.000587185566542245
250,spectral_Z_sdev,0.0005855632377899399
251,AW_sF1_min_first,0.0005821414827102119
252,spectral_TH_duration,0.0005791257773543651
253,EY_sF2_mean_first,0.0005614730127752857
254,UW_sF4_min,0.0005594910065040875
255,AX_sF1_mean_dist,0.0005580121844314415
256,EH_sF1_min,0.00055161135779517
257,AX_sF3_max,0.0005468373626466815
258,AX_sF3_mean_dist,0.0005396518523418372
259,EH_sF3_mean_dist,0.0005395957484894179
260,OY_sF2_max_first,0.0005301906129514029
261,AO_sF1_min,0.0005284109990444649
262,OW_sF2_max_first,0.0005215618606335754
263,AO_sF1_mean,0.0005197594476711346
264,OY_sF3_mean_third,0.0005140592287585014
265,AW_sF3_max_first,0.0005133402548373203
266,AO_sF3_max,0.0005130610216956672
267,AX_sF4_mean_dist,0.0005103376954704506
268,EY_sF2_max_third,0.0005096892585249699
269,EY_sF2_max_first,0.0005070549133488844
270,EH_sF1_max,0.0005001825614545326
271,AW_sF1_min_third,0.000500095143217094
272,AY_sF2_max_first,0.0004945033807112896
273,AW_sF4_min_first,0.0004896430437017278
274,AO_sF2_mean_dist,0.00048581749655195774
275,EH_sF2_min,0.00048574433646716314
276,AW_sF4_mean_third,0.00048095601215298965
277,UH_sF3_min,0.00047229973867274366
278,UH_sF2_max,0.00046973198615107067
279,EH_sF4_mean,0.0004690968544541677
280,AO_sF2_min,0.00046709991753106107
281,AW_sF2_min_third,0.00046708264052074854
282,EH_sF3_min,0.00046698791196548423
283,OW_sF4_max_first,0.00046283151247025105
284,UH_sF2_mean,0.0004553662145628592
285,EH_sF3_max,0.00045408947886503847
286,spectral_TH_cog,0.0004476508170680963
287,UW_sF3_mean,0.00044643123649077353
288,AO_sF4_mean_dist,0.00044487923856782833
289,AO_avg_dur,0.00044248590239256817
290,AX_sF1_mean,0.0004241591212800706
291,OY_sF2_min_first,0.00042398459852788375
292,CH_avg_dur,0.0004204766211353188
293,OW_avg_dur,0.00041909836917664354
294,R_avg_dur,0.0004164555062503333
295,UH_sF2_mean_dist,0.00040896529869142154
296,spectral_SH_duration,0.0004073581421800469
297,UW_sF2_mean_dist,0.0004066379333732756
298,AW_sF1_mean_third,0.000387912523415001
299,AW_avg_dur,0.00038319867170393934
300,OY_sF2_max_third,0.00038087786465898754
301,spectral_JH_sdev,0.0003774731911888965
302,AO_sF2_mean,0.00037377573910668505
303,AW_sF3_min_third,0.0003660925550187888
304,G_avg_dur,0.0003654501195027712
305,AO_sF1_mean_dist,0.00036474125896515143
306,UW_sF4_mean_dist,0.000361813316588014
307,OW_sF4_mean_first,0.0003577752865831913
308,OW_sF4_max_third,0.00035655802170968297
309,OY_sF2_mean_first,0.0003542393227498862
310,UH_sF1_mean,0.00035242222677264317
311,AO_sF3_mean_dist,0.0003520478176542004
312,OY_sF2_mean_third,0.0003484613435431358
313,AW_sF1_max_first,0.0003425620728415698
314,OY_sF1_max_first,0.00034195208050783984
315,AW_sF3_min_first,0.0003414792668849448
316,spectral_SH_skew,0.00032843933714155613
317,AO_sF3_min,0.0003220457747929224
318,UH_sF3_mean_dist,0.0003201996806989068
319,AW_sF3_mean_third,0.0003201133092031677
320,OY_sF4_max_first,0.0003113318329360395
321,UW_sF3_mean_dist,0.00030587820001772736
322,AY_sF2_max_third,0.00029074219921625203
323,UH_sF4_mean,0.00028310249548809855
324,AO_sF3_mean,0.0002811886679203423
325,EH_sF4_min,0.0002765730636171296
326,OY_sF1_min_third,0.0002668471137540323
327,EH_sF3_mean,0.00026252780428312396
328,spectral_SH_cog,0.00025341642751222784
329,OY_sF4_mean_first,0.00024843742406421913
330,spectral_JH_skew,0.00024609038147704263
331,AX_sF2_mean_dist,0.00024375534327957164
332,OY_sF3_mean_first,0.0002436651705420806
333,AW_sF4_min_third,0.00024275217591767251
334,spectral_JH_intensity,0.0002419048177715325
335,OY_sF3_min_first,0.00024007240855771647
336,OY_sF4_min_first,0.00022390285937869987
337,UH_sF1_min,0.00021659824619592915
338,UH_sF3_mean,0.00021411334267449855
339,OY_sF1_mean_third,0.0002137980541736474
340,UH_sF3_max,0.0002029146215088785
341,AW_sF2_min_first,0.00020235659287601925
342,EY_sF2_mean_third,0.00020234353626564808
343,spectral_JH_duration,0.00018284443430274295
344,OW_sF1_max_third,0.0001811172678999758
345,OY_sF3_max_third,0.00017922729137610544
346,OY_sF2_min_third,0.00017581612018802698
347,AW_sF3_max_third,0.00017505517120496172
348,OY_sF4_mean_third,0.00016975581477455759
349,OY_sF1_max_third,0.00016754249583315756
350,spectral_SH_sdev,0.00016603879115795504
351,OY_sF3_min_third,0.0001652986243861353
352,UH_sF1_mean_dist,0.00015558081695439305
353,OY_sF1_min_first,0.00015510558540926926
354,OY_sF4_min_third,0.00013609952593240365
355,OY_avg_dur,0.0001338523533464909
356,AW_sF3_mean_first,0.00013216403873854987
357,AW_sF1_max_third,0.00013135492938912214
358,OY_sF1_mean_first,0.00011863706470259531
359,OY_sF3_max_first,0.00011129252915750748
360,OY_sF4_max_third,9.719089436708583e-05
361,UH_sF4_min,8.664044593996155e-05
362,spectral_JH_cog,5.398277461742274e-05
363,UH_sF4_max,4.346849240254676e-05
364,AR_avg_dur,0.0
365,EL_avg_dur,0.0
366,H_avg_dur,0.0
367,ZH_avg_dur,0.0
368,UH_sF1_max,0.0
369,UH_sF4_mean_dist,0.0
370,rando,0.0
371,rando_baseline_z_score,0.0
