,feature,importance_cluster_3
138,G_avg_dur,0.001974744010406997
139,AY_sF1_mean_third,0.0019356694227573956
140,AY_sF1_min_third,0.0019228834875249948
141,AY_sF1_mean_first,0.0019194680398121945
142,IH_sF4_mean_dist,0.0018995992486304156
143,IY_sF3_mean,0.001880069675347006
144,AE_sF1_mean,0.0018266822622559486
145,AY_sF4_max_third,0.0017969429233433835
146,AH_sF3_max,0.0017923533817630964
147,AH_sF4_max,0.0017881436139395033
148,AY_sF2_min_first,0.0017854847169887042
149,AH_sF1_min,0.0017700436281080374
150,EY_sF1_mean_third,0.001762935620501624
151,AH_sF1_mean,0.0017565991670082748
152,EH_sF3_min,0.0017444463502279898
153,IY_sF3_min,0.0017336856628364585
154,P_avg_dur,0.001714217464153822
155,IY_sF1_mean_dist,0.0017070084686969292
156,AY_sF3_max_third,0.0017057493488787745
157,IY_sF2_max,0.0016987086788246486
158,IY_sF4_mean,0.0016922939881181273
159,AY_sF2_min_third,0.0016792735940409564
160,AY_sF3_min_third,0.001672811782377553
161,AO_sF4_min,0.001652184848559983
162,EH_sF3_mean,0.0016496489923785449
163,AY_sF2_mean_third,0.001626546976798763
164,IH_sF2_mean,0.0016159667202907044
165,AE_avg_dur,0.0016093922051140525
166,AX_sF1_max,0.0015975923866131964
167,AO_sF2_mean,0.001547958809745389
168,IY_sF2_mean,0.001547601440887889
169,AE_sF4_max,0.0015412720664079362
170,AY_sF3_min_first,0.0015194488505287577
171,spectral_TH_sdev,0.0015114098566143248
172,percent_creak,0.0014998440441280256
173,EY_sF1_max_third,0.0014703330021528557
174,IH_sF2_max,0.0014674413710220695
175,AO_sF4_max,0.0014205508415181115
176,IY_avg_dur,0.0014006161032577606
177,EH_sF4_mean,0.001393330451158995
178,IY_sF1_mean,0.001390486559945877
179,EH_sF2_min,0.001377072666864189
180,AY_sF2_max_first,0.0013558271486891706
181,EY_sF4_max_first,0.001349200215777953
182,EH_sF3_mean_dist,0.0013372089699240362
183,AY_sF2_mean_first,0.001326481479150836
184,EY_sF3_min_third,0.0013157562113235075
185,spectral_TH_kurt,0.0013001768620141496
186,EH_sF2_mean_dist,0.0012689814844254895
187,IY_sF1_max,0.0012604070015411583
188,AY_sF2_max_third,0.0012579539491730887
189,AE_sF2_max,0.0012527292262525113
190,AX_sF3_min,0.0012441778140850016
191,spectral_DH_intensity,0.0012438657390205531
192,spectral_Z_skew,0.0012189257580120202
193,spectral_TH_skew,0.001214226960487589
194,AH_sF2_max,0.001208566928962698
195,EH_sF3_max,0.00120059170461078
196,EH_sF1_max,0.0011955460972625067
197,spectral_DH_kurt,0.0011636090401137395
198,AO_avg_dur,0.0011399693584684756
199,EY_sF4_max_third,0.0011293881434140454
200,AY_sF4_min_first,0.0011206645455708035
201,EH_sF2_max,0.0011013165171264957
202,AH_sF4_mean,0.0010944306430754334
203,EH_sF1_mean,0.001087895599117808
204,OW_sF3_max_first,0.001038518653757198
205,OW_sF3_min_first,0.0010070184051603427
206,OW_sF4_mean_third,0.001000921290530961
207,spectral_DH_skew,0.001000261703102629
208,IY_sF1_min,0.0009987335463321305
209,spectral_TH_intensity,0.0009855068517452682
210,AY_sF4_min_third,0.0009689969927487645
211,AX_sF1_mean,0.000965779585844952
212,EH_sF4_mean_dist,0.0009370795054799188
213,L_avg_dur,0.0009348750971588048
214,AX_sF3_max,0.000933046622281028
215,EY_sF4_mean_first,0.0009164034738300168
216,AO_sF3_mean_dist,0.0009072633816027215
217,AX_sF3_mean,0.0008966620179557875
218,AO_sF1_max,0.000871512437270446
219,AO_sF2_mean_dist,0.0008709943819615014
220,EH_sF4_max,0.0008655582346354436
221,OW_sF4_mean_first,0.0008565078596398156
222,OW_sF3_max_third,0.0008523459566702242
223,OW_sF3_mean_third,0.0008511819926329828
224,EH_sF2_mean,0.0008352693183553539
225,OW_sF3_mean_first,0.0008296558103958302
226,spectral_V_cog,0.0008028346557096319
227,OW_sF1_max_third,0.0007834164626067154
228,spectral_DH_sdev,0.0007725154773257803
229,spectral_V_skew,0.0007348259349324508
230,spectral_SH_cog,0.0007130889215926505
231,AE_sF2_mean,0.0006949687737674301
232,spectral_V_intensity,0.0006937144720358948
233,OW_sF4_min_third,0.0006858465588375049
234,OW_sF4_min_first,0.0006826076343731964
235,UH_sF1_mean,0.0006825462630153503
236,EY_sF3_max_third,0.0006581199246340212
237,AX_sF4_min,0.0006533895122913205
238,OW_sF2_mean_third,0.00065124852794198
239,OW_sF3_min_third,0.000644669889426299
240,AW_sF4_max_first,0.0006236697216020626
241,UW_avg_dur,0.0006165857841710177
242,AY_avg_dur,0.000612856574421034
243,AX_sF2_min,0.0006126894688078427
244,AO_sF3_min,0.0006034069241660482
245,OW_sF2_mean_first,0.0005903207711022503
246,EY_sF4_min_first,0.0005879893212737612
247,AW_sF4_min_third,0.0005688627704157236
248,AO_sF4_mean,0.0005624561924403111
249,spectral_V_kurt,0.0005423619105790396
250,UH_sF3_max,0.0005353340672256242
251,AX_sF4_mean,0.0005225424365813567
252,AW_sF4_max_third,0.0005152650210014654
253,AW_sF4_min_first,0.0005085985470148942
254,EY_sF4_min_third,0.0004976012295648864
255,OW_sF1_mean_first,0.0004927770444304638
256,OW_sF4_max_third,0.00047529455479057537
257,OW_avg_dur,0.0004486969426096208
258,AX_sF2_max,0.00044283330144236305
259,AO_sF2_max,0.0004354524509494055
260,spectral_DH_duration,0.0004268711630636997
261,UH_sF2_mean,0.0004223468338974443
262,AW_sF4_mean_third,0.00041524205197131106
263,UW_sF2_max,0.0004137227080925561
264,AW_sF1_min_first,0.00040227483066193094
265,OW_sF2_max_third,0.0003928830438366541
266,UH_sF3_min,0.0003923182205583035
267,AX_sF2_mean,0.0003901780405839189
268,AX_avg_dur,0.0003830258457187368
269,UH_sF1_mean_dist,0.0003750136248833604
270,spectral_SH_kurt,0.00037229747018514874
271,UH_sF4_mean_dist,0.0003701655153832152
272,AW_sF2_mean_third,0.0003586345662173972
273,spectral_V_sdev,0.00035130993413217125
274,OW_sF4_max_first,0.00033845063183261825
275,UW_sF3_max,0.0003274618799254102
276,UH_sF4_min,0.00032731636057978816
277,UW_sF2_mean,0.0003198825638421834
278,AW_sF2_max_third,0.0003084440133548708
279,UH_sF2_mean_dist,0.00030703752523133517
280,EY_sF3_min_first,0.0003029379845529443
281,AW_sF3_max_first,0.0003007818969829207
282,UH_sF4_max,0.0002997022917103913
283,UW_sF2_mean_dist,0.000296232364753914
284,AW_sF3_mean_third,0.0002908884912181931
285,AW_sF1_max_third,0.00027502980141309353
286,AW_sF3_mean_first,0.0002734301005993883
287,OW_sF2_min_third,0.0002636328121872559
288,OW_sF2_min_first,0.00026179626499943007
289,UH_sF2_max,0.0002590244983149722
290,spectral_SH_sdev,0.00025773851413006435
291,HH_avg_dur,0.00025391000778185116
292,spectral_SH_duration,0.00024351941044169605
293,UH_sF2_min,0.00023691679177859467
294,UW_sF3_min,0.00023452983435833403
295,UH_avg_dur,0.0002344207608823726
296,AW_sF4_mean_first,0.00023368436896343967
297,UW_sF1_mean_dist,0.00022605445496437493
298,OW_sF1_max_first,0.000220962392452081
299,OW_sF1_mean_third,0.00022010152036902752
300,AX_sF4_mean_dist,0.00021948718793643533
301,spectral_DH_cog,0.00021604118391586763
302,AX_sF3_mean_dist,0.00021463168523871157
303,EY_sF4_mean_third,0.00021225298821566125
304,UW_sF1_max,0.00020841972881151843
305,AW_sF2_min_third,0.00020524603427745297
306,UW_sF4_max,0.00020318268066607913
307,EY_sF3_max_first,0.0002016011335679964
308,OW_sF2_max_first,0.00020124085185060925
309,AW_sF3_max_third,0.0001996307044154232
310,AW_sF1_min_third,0.00019707021976688268
311,AX_sF4_max,0.00019661761605218705
312,AW_sF3_min_first,0.00019236539942947415
313,spectral_JH_kurt,0.00016858094384644665
314,UH_sF4_mean,0.00016534843650540992
315,spectral_JH_skew,0.0001628212553304959
316,AW_sF1_mean_first,0.00015727954602123693
317,spectral_JH_intensity,0.0001546337908219479
318,spectral_SH_intensity,0.00015074583766360193
319,UH_sF1_max,0.00014880228600343287
320,UH_sF3_mean_dist,0.00014668529277699297
321,AW_sF3_min_third,0.00014320013996718472
322,spectral_SH_skew,0.00013333068024618333
323,UH_sF1_min,0.00012298664958436712
324,AW_sF1_mean_third,0.00011974803046299953
325,UW_sF4_mean,0.00011953781982959624
326,UW_sF3_mean,0.0001096250498840401
327,AX_sF2_mean_dist,0.0001037011547924851
328,AW_sF2_min_first,0.00010317708327358766
329,Y_avg_dur,9.50959812615839e-05
330,OY_sF3_mean_first,9.26089869498623e-05
331,AW_sF2_max_first,9.105524648404809e-05
332,UW_sF4_mean_dist,8.527681373017363e-05
333,spectral_JH_sdev,7.816889359679152e-05
334,AW_sF2_mean_first,7.736326512832668e-05
335,UW_sF4_min,6.282254461349147e-05
336,UW_sF1_mean,6.010191070698977e-05
337,spectral_JH_duration,5.905064720673799e-05
338,OY_sF1_min_third,5.676752023567458e-05
339,OY_sF3_max_third,5.494954867424212e-05
340,AR_avg_dur,0.0
341,AW_avg_dur,0.0
342,EL_avg_dur,0.0
343,H_avg_dur,0.0
344,OY_avg_dur,0.0
345,ZH_avg_dur,0.0
346,UH_sF3_mean,0.0
347,AW_sF1_max_first,0.0
348,OY_sF1_mean_first,0.0
349,OY_sF1_min_first,0.0
350,OY_sF1_max_first,0.0
351,OY_sF1_mean_third,0.0
352,OY_sF1_max_third,0.0
353,OY_sF2_mean_first,0.0
354,OY_sF2_min_first,0.0
355,OY_sF2_max_first,0.0
356,OY_sF2_mean_third,0.0
357,OY_sF2_min_third,0.0
358,OY_sF2_max_third,0.0
359,OY_sF3_min_first,0.0
360,OY_sF3_max_first,0.0
361,OY_sF3_mean_third,0.0
362,OY_sF3_min_third,0.0
363,OY_sF4_mean_first,0.0
364,OY_sF4_min_first,0.0
365,OY_sF4_max_first,0.0
366,OY_sF4_mean_third,0.0
367,OY_sF4_min_third,0.0
368,OY_sF4_max_third,0.0
369,spectral_JH_cog,0.0
370,rando,0.0
371,rando_baseline_z_score,0.0
